playername,teamname,position,patch,patch_major,patch_minor,match_count,low_sample_flag,pca_group,PC1,PC2,PC3,PC4,PC5,PC6
Bdd,KT Rolster,mid,15.06,15,6,5,0,mid,-2.3891672346901283,-1.0610439422860172,0.4736314231381612,0.21510015450477238,0.3383054149194536,0.15616202979764385
BuLLDoG,DN SOOPers,mid,15.06,15,6,4,0,mid,0.11576696988700026,0.030596330818932815,-0.7790196768780316,0.08810405895855139,-0.1288049262914973,-0.36114235695327274
Chovy,Gen.G,mid,15.06,15,6,5,0,mid,2.04656296359124,-0.3196202959011231,-0.6952768964997686,-0.3016370762308434,0.09717471990996374,-0.2751530950223605
Clozer,HANJIN BRION,mid,15.06,15,6,5,0,mid,2.185838987102667,-0.5359753151325127,-0.34751928648783775,-0.03302519790055,0.34338472016701793,-0.013968638472327658
Faker,T1,mid,15.06,15,6,5,0,mid,-2.7362483179875423,-0.026189642519315364,-0.08255884338344041,0.37540113707756395,-0.025032727934649064,0.1021521992487707
Fisher,Nongshim RedForce,mid,15.06,15,6,4,0,mid,-3.442240486291273,-0.4608935317301546,-0.4922744465765929,0.35118704058972466,0.1639218914197872,-0.29157170044537284
ShowMaker,Dplus Kia,mid,15.06,15,6,5,0,mid,0.7581946921664008,-1.3522950434957097,0.45646567538226934,0.3893588611951014,0.31738881558804705,0.07498224698007201
Ucal,DRX,mid,15.06,15,6,4,0,mid,2.028547339892646,-0.9450330423637927,1.2954022943608179,0.2605309718107809,0.7672336195255168,-0.06535656031361235
VicLa,BNK FEARX,mid,15.06,15,6,6,0,mid,-1.170256971664403,0.009109994464515051,-0.6682009752846501,-0.4797405507663388,-0.20081651795492597,-0.10055350264899124
Zeka,Hanwha Life Esports,mid,15.06,15,6,5,0,mid,-2.1855178092863397,-0.29682685124286534,-1.5223412522981135,0.14569155078305077,-0.1318551115466265,-0.038291627163253746
Bdd,KT Rolster,mid,15.07,15,7,10,0,mid,0.18656792121826576,-1.0426542989247396,-0.5092712582266129,0.8124828592893641,0.452313642463378,0.23240020759278945
BuLLDoG,DN SOOPers,mid,15.07,15,7,10,0,mid,-2.7915204619145686,-0.24618353551352312,-0.17454463262865574,-0.4807298923489099,0.25274845627874787,0.06253804864731483
Calix,Nongshim RedForce,mid,15.07,15,7,5,0,mid,-2.724639981443472,-0.5570822392412139,-0.01584183428089115,-0.6607471014961631,0.4169505279331043,0.08000265626278963
Chovy,Gen.G,mid,15.07,15,7,10,0,mid,3.0200177259050087,-0.6852324098245053,-0.6008284959297029,0.5222066781909424,0.28818259623925124,0.1107426013043838
Clozer,HANJIN BRION,mid,15.07,15,7,10,0,mid,-0.8463555290909284,-0.5015961307049697,-1.095522798000231,0.032988609130903276,0.40314694385375,0.08913050208504572
Faker,T1,mid,15.07,15,7,10,0,mid,0.599286058895946,0.20188898835342264,-1.413870145295389,-0.33340002643092387,0.22880009369845283,-0.06840413075138457
Fisher,Nongshim RedForce,mid,15.07,15,7,5,0,mid,-1.7603094069335505,0.8215822516414584,-0.09841948700585777,0.29741230148287406,0.2574826537102619,-0.48942404058085714
ShowMaker,Dplus Kia,mid,15.07,15,7,10,0,mid,-1.6790838522911293,0.2923006765617909,0.30562951279285433,0.08107607691073528,0.1765156636142967,-0.04791901574827228
Ucal,DRX,mid,15.07,15,7,10,0,mid,0.7915113739562886,-0.20595866368533686,-0.40021895702908783,0.3512812913991676,-0.022649556537924314,-0.20272552452878773
VicLa,BNK FEARX,mid,15.07,15,7,11,0,mid,-2.126385865361703,0.28542113900537475,-0.257194748983303,-0.6310775487949307,-0.023467637511548605,-0.1498297619239908
Zeka,Hanwha Life Esports,mid,15.07,15,7,9,0,mid,1.0602426574439419,-1.6724115626885248,0.5102977850550717,-0.04140179767773042,0.45836621341263384,0.1489619103417907
Bdd,KT Rolster,mid,15.08,15,8,8,0,mid,-1.6160215010744718,-1.766416464392619,0.21350492268157867,0.06066966839262022,0.08996686377086477,-0.276086774001202
Calix,Nongshim RedForce,mid,15.08,15,8,9,0,mid,-0.6091730333279934,-1.0487224303003901,1.2553792334089688,0.809983215996042,-0.06873809036494312,-0.1293589368292914
Chovy,Gen.G,mid,15.08,15,8,8,0,mid,2.520539753018395,-1.9166038995001036,0.44557453636623484,-0.508325174583409,0.043563643240672245,-0.37313893264738335
Clozer,HANJIN BRION,mid,15.08,15,8,11,0,mid,0.2477074823790615,-0.7102430091822586,-0.30337930451739603,0.18313058012695993,0.3379904872997933,0.2456265290659148
Faker,T1,mid,15.08,15,8,10,0,mid,-1.1466025977856562,-1.1624522272708189,-0.6420094514387872,-0.4898819361840961,0.11814808228333179,-0.05091454644846257
Pungyeon,DN SOOPers,mid,15.08,15,8,10,0,mid,-3.4763121060607354,0.15469336830042263,-0.024625304581691914,1.2473582230206894,0.2624581687937822,0.14461998480139274
ShowMaker,Dplus Kia,mid,15.08,15,8,11,0,mid,-1.4692825384364634,-0.5113649807361872,-0.38683967491651816,-0.568478960748002,-0.28441862257924727,0.007298669675350835
Ucal,DRX,mid,15.08,15,8,9,0,mid,-1.6347544800696108,-0.003494261335382743,-0.3694095843392806,0.44647834082952653,-0.33844441285366983,0.05377400184525632
VicLa,BNK FEARX,mid,15.08,15,8,9,0,mid,-1.00401944927237,-0.5892477588790995,-0.6950946055505064,-0.19249052023981728,-0.4417504368630906,-0.14305112958374622
Zeka,Hanwha Life Esports,mid,15.08,15,8,9,0,mid,1.0952692547544733,-2.29573400034546,-0.1279839146500404,-0.3795118922084224,-0.27364816354229876,0.02469873733072881
Bdd,KT Rolster,mid,15.09,15,9,10,0,mid,-2.1820548832879507,-0.26857086613442505,0.1016891632282741,-0.27136425644906953,0.3251654323294482,-0.4002757574906335
BuLLDoG,DN SOOPers,mid,15.09,15,9,9,0,mid,-0.5176743348007683,0.8407503512293583,-1.0038983294764108,-0.5727970164944469,0.33350619363462247,-0.23147803123689387
Calix,Nongshim RedForce,mid,15.09,15,9,11,0,mid,1.2972308604751932,-0.6391443105745203,-0.6961365511033274,-0.19945140917844012,0.26151772290995884,0.006413095459462447
Chovy,Gen.G,mid,15.09,15,9,8,0,mid,1.8794502714411128,-0.3516156841985217,0.0017118181136650383,0.3784429290526643,0.47188010881760123,-0.19555716866723652
Clozer,HANJIN BRION,mid,15.09,15,9,11,0,mid,0.6393711694863237,-1.7043027053555793,-1.235025242711601,0.1666864672147864,-0.038913409816658785,0.025442919988437365
Faker,T1,mid,15.09,15,9,9,0,mid,-1.5821414995911758,-1.4275962229690626,-0.3379004441058075,-0.26325607296624154,-0.037809915872107885,-0.4789009161670514
ShowMaker,Dplus Kia,mid,15.09,15,9,9,0,mid,-1.0503344268262251,-1.1440156578077865,-0.36461896672594263,0.5940212413970962,-0.0752054343341799,-0.2775014986112182
Ucal,DRX,mid,15.09,15,9,10,0,mid,-1.9527444734258612,-0.9677248297484998,-0.21337754165407433,0.8577743842836245,-0.22395222859017772,0.00912763405789539
VicLa,BNK FEARX,mid,15.09,15,9,10,0,mid,-3.6977917328763192,-0.7066181506281037,0.31819491121000926,0.2533252780973265,0.18903791653566526,-0.0666782321647939
Zeka,Hanwha Life Esports,mid,15.09,15,9,9,0,mid,-0.1100206546850977,-1.0665059698812926,0.463043309221137,0.5991140918158439,0.29938591458297326,0.13865830466393927
Bdd,KT Rolster,mid,15.11,15,11,10,0,mid,2.212301993186222,-1.0998095592655992,0.49857179231033494,0.3835774664208325,-0.03137827138757328,0.2844553793518237
Calix,Nongshim RedForce,mid,15.11,15,11,3,0,mid,-1.8429586154373891,0.1124681114554736,-0.9272556583944649,-0.09533948788385291,-1.2697904176825114,0.19856656842416287
Chovy,Gen.G,mid,15.11,15,11,5,0,mid,1.2311080550709301,-2.0250324586955837,-0.06137076607562428,0.202351134566927,-0.43561837702194084,-0.02507300590080028
Faker,T1,mid,15.11,15,11,7,0,mid,-4.09307561304742,-0.6454771693644269,1.0940809590369378,-0.42292518623659175,0.1850869295278747,-0.00667825935239091
ShowMaker,Dplus Kia,mid,15.11,15,11,3,0,mid,-1.9407333957608375,0.34677651697885437,-0.9130043149183295,-1.429688661553632,-0.2988240305824593,-0.3237335723062448
Zeka,Hanwha Life Esports,mid,15.11,15,11,8,0,mid,-1.7695858750415776,-1.579138561209166,-0.31123554946475224,0.25815414021951366,-0.24042072545465107,-0.004503455079349402
Bdd,KT Rolster,mid,15.14,15,14,8,0,mid,0.30339472596021066,-0.786930510402563,-0.05354911792033161,0.8044149738861045,0.3248355192430715,-0.002377941713228454
BuLLDoG,DN SOOPers,mid,15.14,15,14,9,0,mid,0.7154320414021138,-0.047308507632549984,-0.7436982097710668,0.45129565609035743,-0.05295902281797963,-0.08713920891606955
Calix,Nongshim RedForce,mid,15.14,15,14,8,0,mid,-1.7711143057342809,-0.46148523005767034,-0.9469861637556397,-0.6010985818785158,-0.31233279249091855,-0.1667359006631494
Chovy,Gen.G,mid,15.14,15,14,9,0,mid,3.139157933444498,-1.1267929232873053,-0.5341551082748156,0.8643208993571236,-0.09181674975934531,-0.09603745286752229
Clozer,HANJIN BRION,mid,15.14,15,14,10,0,mid,-0.17413327385368949,0.686709644459502,0.12919134587629771,0.25190104099071403,0.5286430520536943,-0.3245309601075995
Faker,T1,mid,15.14,15,14,9,0,mid,-3.060116070761015,-0.9365851583354832,0.6265820888328654,-0.5649909751279074,0.21315368891287909,-0.3491765244444541
ShowMaker,Dplus Kia,mid,15.14,15,14,10,0,mid,1.3838142701290406,0.26412777962693373,0.45279479017575913,0.04148479335014013,0.09721306867468157,-0.26790575141814676
VicLa,BNK FEARX,mid,15.14,15,14,9,0,mid,-2.8025546962167303,-0.3119052533459797,-0.15010376643750414,-0.03927834216593574,0.05502377947105169,-0.0012896855374161372
Zeka,Hanwha Life Esports,mid,15.14,15,14,8,0,mid,-2.3695879791250443,-0.9052479001805893,0.16876551697439016,0.4474021195892206,-0.16249706347299545,-0.21386698722096326
kyeahoo,DRX,mid,15.14,15,14,12,0,mid,0.6974283927666491,0.04599548979028944,-0.7061404199405307,0.20040633371309016,0.25400846552091316,-0.21113632694761983
Bdd,KT Rolster,mid,15.15,15,15,9,0,mid,-0.8244887149273048,-0.22721033385633663,-0.6871528781937459,0.13422489677926677,0.15853627334227394,-0.2887259347761404
BuLLDoG,DN SOOPers,mid,15.15,15,15,11,0,mid,-1.0627587382448271,-1.3774688199971665,-0.773298420728134,-0.8254896473791852,0.31328539486597806,-0.1452129417513657
Calix,Nongshim RedForce,mid,15.15,15,15,9,0,mid,0.3780034830495659,0.04440720431169806,-0.944737517200729,-0.20309435564209644,-0.13094060987686015,0.12648248408890334
Chovy,Gen.G,mid,15.15,15,15,10,0,mid,3.638977827345151,-0.5408630781624063,-0.2534301098231784,0.4799067341347267,0.41550040206697864,-0.25613069525016013
Clozer,HANJIN BRION,mid,15.15,15,15,10,0,mid,-2.404747220395572,-0.5306096833848226,-0.6620690148677137,0.6909789200287108,0.40300753684974533,0.11220047393863483
Faker,T1,mid,15.15,15,15,9,0,mid,-2.196279401518612,-0.6605514218348,0.16080111339062397,0.1991330129195597,0.37064156276143917,-0.2742372750469433
ShowMaker,Dplus Kia,mid,15.15,15,15,8,0,mid,-1.0956195534914956,-1.581550510137832,-0.3864288375187506,-0.11861667936278292,0.14932278823320327,-0.04968319128206514
VicLa,BNK FEARX,mid,15.15,15,15,10,0,mid,-0.590054068265619,-1.2346365512743342,-0.5392787572018624,0.6710246404265815,0.3287661823619052,0.014741392913440562
Zeka,Hanwha Life Esports,mid,15.15,15,15,9,0,mid,-3.1344399804227554,0.3129062685142834,-0.12580835017092104,0.10840853418279386,0.4423122954451314,-0.07687086936197825
kyeahoo,DRX,mid,15.15,15,15,11,0,mid,-0.9789400425400587,-0.9764300289045831,-0.8085922092508226,-0.15807863822454257,0.497922523900601,-0.10235532368001296
Bdd,KT Rolster,mid,15.16,15,16,9,0,mid,0.5481319950723109,-1.0824448271330829,0.6206339214145511,0.5943388565416632,0.3481478491641829,0.3859638571512705
BuLLDoG,DN SOOPers,mid,15.16,15,16,10,0,mid,-0.8594709169975654,-0.3299488042605357,-0.7403157478669722,0.37077894138568507,0.7067822182427077,-0.10435859892922662
Calix,Nongshim RedForce,mid,15.16,15,16,9,0,mid,0.7652665484795892,-0.40301852999592097,-0.4819519427215274,-0.16229732821664666,-0.028465206794792614,-0.12643682974791554
Chovy,Gen.G,mid,15.16,15,16,10,0,mid,2.1733454970474124,0.24006479097491254,-0.9803231872160602,0.20374383234752802,-0.3217024260498013,-0.47639914848056136
Clozer,HANJIN BRION,mid,15.16,15,16,11,0,mid,-2.0187875765579983,0.07345502231961083,-0.9600803363614028,0.45268782793269785,0.3266656879964984,0.02441346211936453
Faker,T1,mid,15.16,15,16,11,0,mid,-2.2622524108868514,-0.2670541146162179,0.598567346311707,0.27869962204619975,-0.0025192350824247644,-0.08509429565599093
ShowMaker,Dplus Kia,mid,15.16,15,16,10,0,mid,1.1234035247866385,-1.5001862579867056,-0.09973756880656091,-0.18319089094990174,0.3982898945669977,-0.08484125074530544
VicLa,BNK FEARX,mid,15.16,15,16,10,0,mid,-1.7016230964026091,-1.3406353623481295,-0.49589119239544543,-0.2989223073765926,0.14368901353558589,0.07256949876613168
Zeka,Hanwha Life Esports,mid,15.16,15,16,11,0,mid,-2.3064083520746914,-0.48392119776122183,-0.37080058729162907,-0.2580137371597923,0.2502684209222407,-0.19127428726389278
kyeahoo,DRX,mid,15.16,15,16,11,0,mid,-0.9231698586943289,-0.6129663205283999,-0.8566931163744207,-0.16492172985961936,0.4076065828269331,-0.14039002053574828
Bdd,KT Rolster,mid,15.17,15,17,15,0,mid,-2.3968281351520395,-0.7082096539022414,0.11406818356258173,0.5235912256560871,-0.17214732577623862,0.0018861914126557429
Calix,Nongshim RedForce,mid,15.17,15,17,12,0,mid,-0.7238951884343359,-0.8257337434881554,-0.4232777287443672,-0.5516720163211574,-0.2375444683985498,-0.056028203296748826
Chovy,Gen.G,mid,15.17,15,17,17,0,mid,2.288825800400954,-1.1336988779297312,-0.9632580920144864,0.5732781104250375,-0.22628702715613339,-0.029298365053875782
Clozer,HANJIN BRION,mid,15.17,15,17,9,0,mid,-1.7923868175684754,-0.06977476355069417,-0.5813021033501906,-0.07510812992924855,0.3110107261955612,-0.06175926579734072
Faker,T1,mid,15.17,15,17,17,0,mid,-1.6656943092341767,0.06607690904644774,-0.005024549368319696,0.3881811575716304,0.028509588012717503,-0.018278156340961842
ShowMaker,Dplus Kia,mid,15.17,15,17,25,0,mid,-0.06680322178313632,-0.7122120225010455,0.18445963682556,-0.051367222057179245,0.04801183134915562,-0.06836983171619643
VicLa,BNK FEARX,mid,15.17,15,17,17,0,mid,-0.9720545921102721,-0.8066342232120518,0.24539005574223563,-0.0736720136654708,-0.17064969715576467,0.023661536389419667
Zeka,Hanwha Life Esports,mid,15.17,15,17,10,0,mid,-0.03851079607495746,-1.6099276235041788,0.9197135568454037,-0.5344988485069254,0.247619268366731,-0.2579097491570785
Bdd,KT Rolster,mid,16.01,16,1,10,0,mid,0.4692660686345402,1.725800288304279,-0.18959314281362016,0.4162813301542985,0.28718117574301116,0.2332684718970313
Chovy,Gen.G,mid,16.01,16,1,8,0,mid,4.394189647982812,0.9752338441885889,0.9702376271072424,-0.056094899952959174,0.1423086525971544,-0.30317145068957574
Clozer,DN SOOPers,mid,16.01,16,1,11,0,mid,2.0936501110472387,1.3794156514752038,-0.7364527353692923,0.12221267036629484,0.13631125027958071,-0.09022575309876053
Faker,T1,mid,16.01,16,1,11,0,mid,0.10231537119690515,0.9557575375642341,0.5223977811317757,-0.1469873853422577,-0.06870143138489486,0.022879061464336898
Roamer,HANJIN BRION,mid,16.01,16,1,11,0,mid,-2.09757523742494,2.565106176228067,0.2953971758747293,0.24051229984004163,-0.09105582335028592,0.08561117949231985
Scout,Nongshim RedForce,mid,16.01,16,1,10,0,mid,2.789971283491789,1.245138563343996,0.7830899025567851,-0.005962367576216505,-0.7545587210057679,0.2880581785005092
ShowMaker,Dplus Kia,mid,16.01,16,1,9,0,mid,4.871173155277281,1.0627696508718965,1.2286717015021105,-0.9730396152195823,-0.0536331400808982,0.04305344717637958
Ucal,Kiwoom DRX,mid,16.01,16,1,11,0,mid,-1.1402480470530494,1.9284882430076298,-0.002399990770786494,0.6195573869096462,-0.33629962147941256,-0.001341834788922554
VicLa,BNK FEARX,mid,16.01,16,1,10,0,mid,3.6092221521297683,1.4460947548185967,0.43305958040722115,-0.6835322845712128,-0.10282100424233433,-0.3513548100900231
Zeka,Hanwha Life Esports,mid,16.01,16,1,11,0,mid,0.35833160793565577,0.5856471213163137,0.9325510119325444,0.339908820178038,-0.10499288689578035,0.04019377622434253
Bdd,KT Rolster,mid,16.02,16,2,7,0,mid,3.04531909708566,0.48015500625932306,-0.4590023221783101,0.01021281460888636,0.8130054071232659,0.12961973864752874
Chovy,Gen.G,mid,16.02,16,2,3,0,mid,-0.42897287887076613,2.0512603466614427,0.2870916752793578,0.06669390202199908,-0.15347352460829825,-0.0022760713874800794
Clozer,DN SOOPers,mid,16.02,16,2,9,0,mid,-0.17901563621533964,1.602315268898322,-0.4856304364490524,0.5959203260120948,0.4974713152935206,0.16684782350950272
Faker,T1,mid,16.02,16,2,3,0,mid,-2.641999176765075,1.9943184784428718,1.3757418244218265,0.050689739476990174,0.09871442291422627,-0.10735657119462272
Roamer,HANJIN BRION,mid,16.02,16,2,8,0,mid,1.225414125402964,1.4805482333685809,-0.06518244439449898,0.36614703035035345,0.21087020106261348,-0.42619306878712565
Scout,Nongshim RedForce,mid,16.02,16,2,11,0,mid,0.28258788739320384,1.196838621495599,-0.19946338805278813,-0.4923505114723708,0.26786181509438917,-0.03623889904387231
ShowMaker,Dplus Kia,mid,16.02,16,2,5,0,mid,7.303453202326806,-0.5667332882800583,1.1792477728876514,-0.33901234467904706,-0.8493081115974184,-0.1588634487166694
Ucal,Kiwoom DRX,mid,16.02,16,2,13,0,mid,-0.8312459580317331,1.3711009851993656,0.5581287664325818,0.39679566027304347,-0.22573550746898363,-0.14290880122554148
VicLa,BNK FEARX,mid,16.02,16,2,4,0,mid,1.7598978580428897,0.743675190183368,-0.8951799334471782,-0.6398471968544946,-0.2552522590553196,0.03807832120699671
Zeka,Hanwha Life Esports,mid,16.02,16,2,3,0,mid,3.3793037212037427,1.0706149740319202,0.40710290361789725,-0.008998633169555634,0.06696051048199181,-0.0435119665774139
Chovy,Gen.G,mid,16.03,16,3,11,0,mid,4.602359502498464,1.0664857205706562,-0.2658890153834051,-0.3648505559983833,0.29239103553150664,0.23157531721911814
Clozer,DN SOOPers,mid,16.03,16,3,13,0,mid,-0.07744273521920537,0.5948283456971268,0.09254542150763768,-0.1476259065673521,0.1959133639894366,0.2641434515462679
Faker,T1,mid,16.03,16,3,9,0,mid,-0.5672789282813877,-0.15473888808938407,0.276156225882304,-0.5631531301062661,-0.15324452611064163,0.6495793930303727
ShowMaker,Dplus Kia,mid,16.03,16,3,21,0,mid,0.17824212855905966,0.0996835091712587,-0.12698081431801156,-0.06029372076202232,0.17426861336413055,0.3875179413352888
Ucal,Kiwoom DRX,mid,16.03,16,3,9,0,mid,-1.0680138469035818,2.2308195945296596,-0.19679569554835122,-0.3867935900943759,-0.20451906274980752,-0.23047137182224806
VicLa,BNK FEARX,mid,16.03,16,3,19,0,mid,0.5977915628202909,1.0390390944872083,0.24274764737257695,-0.351166845254173,0.11961507773740854,0.29402181259904075
Bdd,KT Rolster,mid,16.06,16,6,5,0,mid,0.11722993242707348,0.9531131874789169,0.10679542412975362,-0.05683792326777376,0.3705284597066142,0.45818227098931863
Chovy,Gen.G,mid,16.06,16,6,5,0,mid,2.5750622032060666,0.9922288394225045,-0.18294028061366782,-0.21745650684221657,0.3035111096975503,0.29344394314060573
Clozer,DN SOOPers,mid,16.06,16,6,4,0,mid,0.28708061572312216,0.07938411333717221,0.24141842941214053,-0.13642363727468332,0.29870673906930967,-0.24238254790482777
Faker,T1,mid,16.06,16,6,4,0,mid,-0.5323589649773084,0.5195346583439137,-0.37880979195332404,-0.33450894884928783,0.24716297894574074,0.1295610830396367
Loki,HANJIN BRION,mid,16.06,16,6,4,0,mid,-3.4845404723909024,2.6547805091571024,1.2281325458328811,0.7628917733965409,-0.49301521329967074,-0.18266425383482957
Scout,Nongshim RedForce,mid,16.06,16,6,4,0,mid,4.769790548900958,-1.7594251217308834,-1.0395369356554174,0.03849967474705811,-0.36253560006303576,0.4052332998580189
ShowMaker,Dplus Kia,mid,16.06,16,6,4,0,mid,-4.68831585115175,1.6129250113079177,0.8161920321196235,1.1741102735599234,0.23373542132137684,0.23560808902724778
Ucal,Kiwoom DRX,mid,16.06,16,6,4,0,mid,0.9176538726657831,1.6682464872862226,-0.2929301774752038,-0.6135079320514997,0.2836418070242361,-0.8553559818358493
VicLa,BNK FEARX,mid,16.06,16,6,4,0,mid,3.295103016175966,1.7970638288476417,-1.105176777280767,0.8724989097509344,-0.14175506101999338,-0.15878168871295084
Zeka,Hanwha Life Esports,mid,16.06,16,6,4,0,mid,3.604234693022971,-0.3902207320537725,1.1541752097030384,-1.332051393323009,-0.05193353395315186,-0.3194710813599042
Bdd,KT Rolster,mid,16.07,16,7,9,0,mid,4.437630681894772,0.5450066688853783,0.35170306705032345,0.07366508852907097,0.19210309701114242,0.27122506397649965
Chovy,Gen.G,mid,16.07,16,7,8,0,mid,3.9647295719170814,-0.06168721739689344,-2.3628658310639623,0.48738247713493627,-0.26958657702098016,0.22396173071849126
Clozer,DN SOOPers,mid,16.07,16,7,7,0,mid,-0.7320344164546504,2.3829587307924256,-0.3958668342314032,0.6955955223630826,-0.4190086549519779,0.012609013560106531
Daystar,BNK FEARX,mid,16.07,16,7,6,0,mid,-1.1968954113936379,2.3617423246958773,0.31171316094843543,0.034411191857984996,-0.2921117427153908,-0.12831756266374664
Faker,T1,mid,16.07,16,7,8,0,mid,-0.12945227408507376,0.17456702818079298,0.47745374558221365,0.14641102855947602,-0.1419108476608833,-0.12102858272540407
Loki,HANJIN BRION,mid,16.07,16,7,10,0,mid,-2.6066660266126043,1.7444724073592874,-0.08272160043239128,-0.15337308313254558,0.0576348311210016,-0.048626704068756264
Scout,Nongshim RedForce,mid,16.07,16,7,9,0,mid,2.714429195707407,0.3243377317432684,-0.69897149210796,-0.41303791894703007,0.1463912463659543,0.15273169418801086
ShowMaker,Dplus Kia,mid,16.07,16,7,10,0,mid,-1.3412305632864303,0.6874800497358915,1.145540131176574,-0.34620817756629013,0.36523540265916593,-0.21921821100775096
Ucal,Kiwoom DRX,mid,16.07,16,7,9,0,mid,1.7183487495952445,1.7717286584790313,0.8274192281492689,0.7662673224023011,0.27219572919546414,-0.33061437427887536
VicLa,BNK FEARX,mid,16.07,16,7,3,0,mid,1.1391066239786347,1.3277895308723704,0.8661615875888921,1.5057054544686357,-0.9404345365036741,-0.29209897126768236
Zeka,Hanwha Life Esports,mid,16.07,16,7,9,0,mid,2.0670231983817002,0.17145113494571854,1.6657729122725535,-0.7133846903223663,0.08677596464046244,-0.4380051436538949
Bdd,KT Rolster,mid,16.08,16,8,8,0,mid,4.33657124086802,-0.04546709013654523,0.061255892288552306,-0.6869190363607534,0.6026319849013008,0.15966602482400852
Chovy,Gen.G,mid,16.08,16,8,10,0,mid,2.7967713521953774,0.7949094398355827,-0.14687901872665382,0.6080806465417217,0.3321163048509794,-0.02436790616999016
Clozer,DN SOOPers,mid,16.08,16,8,8,0,mid,1.0099427880698706,1.0696912365340825,-0.655358899614725,0.21380307803886456,0.08018244410762491,0.18009284576781795
Daystar,BNK FEARX,mid,16.08,16,8,4,0,mid,-0.8578556599759648,1.4536229285556572,0.3841189381040413,-1.0402163335719472,-0.39115645427984524,0.31884393513870657
Faker,T1,mid,16.08,16,8,9,0,mid,-2.4633927320068385,0.039538538672932624,0.628689001035247,0.8661222713879784,-0.35166941558855236,1.129570214156313
Roamer,HANJIN BRION,mid,16.08,16,8,6,0,mid,-2.95073474230449,0.39197665719843333,-0.1885534704074902,-0.971379505127909,0.4106417140711619,0.11879523345475146
Scout,Nongshim RedForce,mid,16.08,16,8,9,0,mid,-0.05641223039274269,-0.08226019368873655,-0.9466786864536806,-0.7141900298071152,-0.6164539639104987,0.20939853344335127
ShowMaker,Dplus Kia,mid,16.08,16,8,9,0,mid,1.9104012159614097,1.1118733879124216,1.9899394388697,-0.38025577410070954,0.48070220607139846,-0.1885705427921527
Ucal,Kiwoom DRX,mid,16.08,16,8,9,0,mid,2.017044466094191,0.9501490046129583,0.35999393061663093,-0.6410427068355641,0.201358914145289,-0.41706534573385734
VicLa,BNK FEARX,mid,16.08,16,8,4,0,mid,-0.38362396730083287,0.7993185137415809,-0.6792753061081209,0.10568761106524686,-0.5356570010685752,0.7079751716204915
Zeka,Hanwha Life Esports,mid,16.08,16,8,10,0,mid,-0.6483691014463315,0.14607294670926452,0.3905956594543514,-0.099528568332095,-0.2637954858788258,0.30604923807502216
